,chembl_id,Predicted_Value
2752,CHEMBL3813873,[np.float32(5.0036)]
2753,CHEMBL231779,[np.float32(4.974216)]
2754,CHEMBL3707266,[np.float32(4.9315248)]
2755,CHEMBL1200492,[np.float32(4.9186554)]
2756,CHEMBL162036,[np.float32(4.840535)]
2757,CHEMBL1021,[np.float32(4.8219347)]
2758,CHEMBL1179047,[np.float32(4.8117747)]
2759,CHEMBL1078178,[np.float32(4.784106)]
2760,CHEMBL108545,[np.float32(4.673077)]
2761,CHEMBL98123,[np.float32(4.5959682)]
2762,CHEMBL290960,[np.float32(4.5860353)]
2763,CHEMBL3545253,[np.float32(4.5432715)]
2764,CHEMBL2105612,[np.float32(4.4943423)]
2765,CHEMBL3989563,[np.float32(4.354416)]
2766,CHEMBL291157,[np.float32(4.294192)]
2767,CHEMBL453,[np.float32(4.190082)]
2768,CHEMBL20883,[np.float32(4.0403004)]
2769,CHEMBL1089,[np.float32(3.9823973)]
2770,CHEMBL137,[np.float32(3.5103343)]
2771,CHEMBL545,[np.float32(2.5357327)]
2772,CHEMBL1200760,[np.float32(nan)]
2773,CHEMBL2105842,[np.float32(7.3392177)]
2774,CHEMBL170,[np.float32(7.2233253)]
2775,CHEMBL2103774,[np.float32(7.191562)]
2776,CHEMBL1720,[np.float32(7.047)]
2777,CHEMBL91397,[np.float32(6.9072156)]
2778,CHEMBL709,[np.float32(6.214781)]
2779,CHEMBL73451,[np.float32(6.1525683)]
2780,CHEMBL1201747,[np.float32(6.0758605)]
2781,CHEMBL657,[np.float32(6.0229797)]
2782,CHEMBL1256901,[np.float32(5.6191545)]
2783,CHEMBL193240,[np.float32(5.524442)]
2784,CHEMBL857,[np.float32(5.170042)]
2785,CHEMBL2105950,[np.float32(nan)]
2786,CHEMBL43064,[np.float32(6.37848)]
2787,CHEMBL3039526,[np.float32(5.545399)]
2788,CHEMBL1272,[np.float32(5.437599)]
2789,CHEMBL829,[np.float32(5.359445)]
2790,CHEMBL1201760,[np.float32(5.255527)]
2791,CHEMBL1239,[np.float32(5.184751)]
2792,CHEMBL3188034,[np.float32(5.1588593)]
2793,CHEMBL1200659,[np.float32(5.0982757)]
2794,CHEMBL464,[np.float32(5.0411167)]
2795,CHEMBL277062,[np.float32(4.914995)]
2796,CHEMBL55,[np.float32(4.84921)]
2797,CHEMBL1208642,[np.float32(-3.5261502)]
2798,CHEMBL2105740,[np.float32(nan)]
2799,CHEMBL1505,[np.float32(5.8302417)]
2800,CHEMBL782,[np.float32(5.1585345)]
2801,CHEMBL4,[np.float32(4.995658)]
2802,CHEMBL4298167,[np.float32(4.911714)]
2803,CHEMBL1090,[np.float32(4.8283634)]
2804,CHEMBL973,[np.float32(4.7661743)]
2805,CHEMBL1503,[np.float32(4.741529)]
2806,CHEMBL686,[np.float32(4.567649)]
2807,CHEMBL1200494,[np.float32(4.2974653)]
2808,CHEMBL1697838,[np.float32(4.287498)]
2809,CHEMBL3989515,[np.float32(4.1964107)]
2810,CHEMBL3182733,[np.float32(4.072587)]
2811,CHEMBL1449676,[np.float32(4.07069)]
2812,CHEMBL902,[np.float32(3.9447477)]
2813,CHEMBL1201218,[np.float32(3.616794)]
2814,CHEMBL190,[np.float32(2.9930756)]
2815,CHEMBL1140,[np.float32(2.9248917)]
2816,CHEMBL1533310,[np.float32(2.6395006)]
2817,CHEMBL602,[np.float32(2.607405)]
2818,CHEMBL1201118,[np.float32(nan)]
2819,CHEMBL1568698,[np.float32(8.055417)]
2820,CHEMBL710,[np.float32(7.8122454)]
2821,CHEMBL2105711,[np.float32(7.736892)]
2822,CHEMBL2103846,[np.float32(7.568777)]
2823,CHEMBL2021430,[np.float32(nan)]
2824,CHEMBL1200517,[np.float32(7.431794)]
2825,CHEMBL1186579,[np.float32(7.403459)]
2826,CHEMBL3707183,[np.float32(7.0173345)]
2827,CHEMBL4297509,[np.float32(6.8208942)]
2828,CHEMBL522038,[np.float32(6.6507926)]
2829,CHEMBL15891,[np.float32(6.6343384)]
2830,CHEMBL86715,[np.float32(6.6112666)]
2831,CHEMBL1189432,[np.float32(6.525964)]
2832,CHEMBL2218917,[np.float32(6.4955015)]
2833,CHEMBL836,[np.float32(6.481719)]
2834,CHEMBL1536,[np.float32(6.4641485)]
2835,CHEMBL1213351,[np.float32(6.4516525)]
2836,CHEMBL1201313,[np.float32(6.4501443)]
2837,CHEMBL304902,[np.float32(6.4418225)]
2838,CHEMBL1200468,[np.float32(6.403374)]
2839,CHEMBL502835,[np.float32(6.39)]
2840,CHEMBL77622,[np.float32(6.3449526)]
2841,CHEMBL2105719,[np.float32(6.3105907)]
2842,CHEMBL87493,[np.float32(6.2626133)]
2843,CHEMBL1218,[np.float32(6.259969)]
2844,CHEMBL776,[np.float32(6.182368)]
2845,CHEMBL668,[np.float32(6.159195)]
2846,CHEMBL1201281,[np.float32(6.039166)]
2847,CHEMBL580,[np.float32(6.0040307)]
2848,CHEMBL494,[np.float32(5.9827514)]
2849,CHEMBL93645,[np.float32(5.9737177)]
2850,CHEMBL333826,[np.float32(5.932281)]
2851,CHEMBL597,[np.float32(5.927802)]
2852,CHEMBL856,[np.float32(5.910778)]
2853,CHEMBL41286,[np.float32(5.893689)]
2854,CHEMBL267744,[np.float32(5.858456)]
2855,CHEMBL266349,[np.float32(5.8418255)]
2856,CHEMBL1908917,[np.float32(5.832014)]
2857,CHEMBL4301162,[np.float32(5.826503)]
2858,CHEMBL548,[np.float32(5.817386)]
2859,CHEMBL2107815,[np.float32(5.8103437)]
2860,CHEMBL23,[np.float32(5.7334394)]
2861,CHEMBL27,[np.float32(5.7237706)]
2862,CHEMBL423,[np.float32(5.693633)]
2863,CHEMBL719,[np.float32(5.5712366)]
2864,CHEMBL1200761,[np.float32(5.570886)]
2865,CHEMBL1201353,[np.float32(5.495113)]
2866,CHEMBL19449,[np.float32(5.3185983)]
2867,CHEMBL278020,[np.float32(5.294103)]
2868,CHEMBL1409,[np.float32(5.2744026)]
2869,CHEMBL360328,[np.float32(5.2673197)]
2870,CHEMBL9967,[np.float32(5.2339144)]
2871,CHEMBL703,[np.float32(5.2327476)]
2872,CHEMBL1274,[np.float32(5.110878)]
2873,CHEMBL3989798,[np.float32(5.093454)]
2874,CHEMBL1201116,[np.float32(5.038975)]
2875,CHEMBL698,[np.float32(4.9563813)]
2876,CHEMBL2356097,[np.float32(4.9277496)]
2877,CHEMBL1200339,[np.float32(4.84509)]
2878,CHEMBL1201178,[np.float32(4.6896806)]
2879,CHEMBL1289926,[np.float32(4.687366)]
2880,CHEMBL1201142,[np.float32(4.676649)]
2881,CHEMBL2095212,[np.float32(4.558846)]
2882,CHEMBL1434513,[np.float32(4.5505524)]
2883,CHEMBL3989973,[np.float32(4.5287547)]
2884,CHEMBL2103739,[np.float32(4.4750733)]
2885,CHEMBL3833347,[np.float32(4.4355254)]
2886,CHEMBL1200885,[np.float32(4.4333735)]
2887,CHEMBL35,[np.float32(4.3734083)]
2888,CHEMBL1727,[np.float32(4.35877)]
2889,CHEMBL1200559,[np.float32(4.3114047)]
2890,CHEMBL615,[np.float32(4.287661)]
2891,CHEMBL2105756,[np.float32(4.216501)]
2892,CHEMBL826,[np.float32(4.156874)]
2893,CHEMBL744,[np.float32(4.1025405)]
2894,CHEMBL16073,[np.float32(4.0097895)]
2895,CHEMBL1556,[np.float32(3.9147193)]
2896,CHEMBL276568,[np.float32(3.8971887)]
2897,CHEMBL1200544,[np.float32(3.7634459)]
2898,CHEMBL1752,[np.float32(3.6564379)]
2899,CHEMBL1201001,[np.float32(3.3154755)]
2900,CHEMBL812,[np.float32(3.1079733)]
2901,CHEMBL476,[np.float32(3.069479)]
2902,CHEMBL1703,[np.float32(2.0375323)]
